,Lens ID_Train,Word,Count
47,036-074-742-305-080,practic,1
47,036-074-742-305-080,option,1
47,036-074-742-305-080,due,1
47,036-074-742-305-080,resourc,1
47,036-074-742-305-080,constraint,1
47,036-074-742-305-080,although,1
47,036-074-742-305-080,content,1
47,036-074-742-305-080,launch,1
47,036-074-742-305-080,demonstr,1
47,036-074-742-305-080,suffici,1
47,036-074-742-305-080,util,1
47,036-074-742-305-080,scale,1
47,036-074-742-305-080,sourc,1
47,036-074-742-305-080,usual,1
47,036-074-742-305-080,supplement,1
47,036-074-742-305-080,exist,1
47,036-074-742-305-080,text,1
47,036-074-742-305-080,altern,1
47,036-074-742-305-080,major,1
47,036-074-742-305-080,type,1
47,036-074-742-305-080,photo,1
47,036-074-742-305-080,network,1
47,036-074-742-305-080,label,1
47,036-074-742-305-080,game,1
47,036-074-742-305-080,analyz,1
47,036-074-742-305-080,applic,1
47,036-074-742-305-080,evalu,1
47,036-074-742-305-080,semant,1
47,036-074-742-305-080,view,1
47,036-074-742-305-080,investig,1
47,036-074-742-305-080,whether,1
47,036-074-742-305-080,find,1
47,036-074-742-305-080,shown,1
47,036-074-742-305-080,gener,1
47,036-074-742-305-080,sizeabl,1
47,036-074-742-305-080,classifi,1
47,036-074-742-305-080,interpret,1
47,036-074-742-305-080,adjust,1
47,036-074-742-305-080,natur,1
47,036-074-742-305-080,depend,1
47,036-074-742-305-080,guidelin,1
48,032-707-667-937-548,udc,5
48,032-707-667-937-548,resourc,4
48,032-707-667-937-548,interfac,3
48,032-707-667-937-548,qualiti,2
48,032-707-667-937-548,control,2
48,032-707-667-937-548,function,2
48,032-707-667-937-548,period,2
48,032-707-667-937-548,role,2
48,032-707-667-937-548,chang,2
48,032-707-667-937-548,support,2
48,032-707-667-937-548,hub,2
48,032-707-667-937-548,becom,2
48,032-707-667-937-548,give,1
48,032-707-667-937-548,short,1
48,032-707-667-937-548,overview,1
48,032-707-667-937-548,histori,1
48,032-707-667-937-548,internet,1
48,032-707-667-937-548,gateway,1
48,032-707-667-937-548,english,1
48,032-707-667-937-548,1993,1
48,032-707-667-937-548,2006,1
48,032-707-667-937-548,total,1
48,032-707-667-937-548,nine,1
48,032-707-667-937-548,shorter,1
48,032-707-667-937-548,longer,1
48,032-707-667-937-548,time,1
48,032-707-667-937-548,typolog,1
48,032-707-667-937-548,describ,1
48,032-707-667-937-548,evolv,1
48,032-707-667-937-548,accordingli,1
48,032-707-667-937-548,automat,1
48,032-707-667-937-548,categor,1
48,032-707-667-937-548,toward,1
48,032-707-667-937-548,semant,1
48,032-707-667-937-548,link,1
48,032-707-667-937-548,vocabulari,1
48,032-707-667-937-548,map,1
48,032-707-667-937-548,system,1
48,032-707-667-937-548,feder,1
48,032-707-667-937-548,mani,1
48,032-707-667-937-548,ceas,1
48,032-707-667-937-548,exist,1
48,032-707-667-937-548,littl,1
48,032-707-667-937-548,remain,1
48,032-707-667-937-548,avail,1
48,032-707-667-937-548,regard,1
48,032-707-667-937-548,statu,1
48,032-707-667-937-548,current,1
48,032-707-667-937-548,hierarchi,1
48,032-707-667-937-548,difficult,1
48,032-707-667-937-548,observ,1
48,032-707-667-937-548,sinc,1
48,032-707-667-937-548,2000,1
48,032-707-667-937-548,preval,1
48,032-707-667-937-548,east,1
48,032-707-667-937-548,european,1
48,032-707-667-937-548,portal,1
48,032-707-667-937-548,outsid,1
48,032-707-667-937-548,scope,1
48,032-707-667-937-548,research,1
48,032-707-667-937-548,attempt,1
48,032-707-667-937-548,record,1
48,032-707-667-937-548,particular,1
48,032-707-667-937-548,applic,1
48,032-707-667-937-548,offer,1
48,032-707-667-937-548,consider,1
48,032-707-667-937-548,requir,1
48,032-707-667-937-548,come,1
48,032-707-667-937-548,discoveri,1
49,062-086-201-884-316,domain,6
49,062-086-201-884-316,famili,4
49,062-086-201-884-316,semant,3
49,062-086-201-884-316,group,3
49,062-086-201-884-316,model,3
49,062-086-201-884-316,analysi,2
49,062-086-201-884-316,visual,2
49,062-086-201-884-316,content,2
49,062-086-201-884-316,coher,2
49,062-086-201-884-316,teleolog,2
49,062-086-201-884-316,common,2
49,062-086-201-884-316,help,1
49,062-086-201-884-316,intellectu,1
49,062-086-201-884-316,ontolog,1
49,062-086-201-884-316,underli,1
49,062-086-201-884-316,hypothes,1
49,062-086-201-884-316,epistemolog,1
49,062-086-201-884-316,social,1
49,062-086-201-884-316,spawn,1
49,062-086-201-884-316,conceptu,1
49,062-086-201-884-316,much,1
49,062-086-201-884-316,write,1
49,062-086-201-884-316,recent,1
49,062-086-201-884-316,second,1
49,062-086-201-884-316,antholog,1
49,062-086-201-884-316,rais,1
49,062-086-201-884-316,question,1
49,062-086-201-884-316,whether,1
49,062-086-201-884-316,form,1
49,062-086-201-884-316,around,1
49,062-086-201-884-316,compar,1
49,062-086-201-884-316,main,1
49,062-086-201-884-316,compon,1
49,062-086-201-884-316,scholar,1
49,062-086-201-884-316,practition,1
49,062-086-201-884-316,result,1
49,062-086-201-884-316,show,1
49,062-086-201-884-316,subtl,1
49,062-086-201-884-316,surround,1
49,062-086-201-884-316,implement,1
50,110-502-601-552-555,system,5
50,110-502-601-552-555,languag,4
50,110-502-601-552-555,thesauru,3
50,110-502-601-552-555,design,3
50,110-502-601-552-555,multilingu,2
50,110-502-601-552-555,thesauri,2
50,110-502-601-552-555,function,2
50,110-502-601-552-555,process,2
50,110-502-601-552-555,natur,2
50,110-502-601-552-555,architectur,1
50,110-502-601-552-555,softwar,1
50,110-502-601-552-555,sometim,1
50,110-502-601-552-555,centr,1
50,110-502-601-552-555,around,1
50,110-502-601-552-555,intermedi,1
50,110-502-601-552-555,question,1
50,110-502-601-552-555,analyz,1
50,110-502-601-552-555,extent,1
50,110-502-601-552-555,particular,1
50,110-502-601-552-555,regard,1
50,110-502-601-552-555,fulfil,1
50,110-502-601-552-555,runtim,1
50,110-502-601-552-555,construct,1
50,110-502-601-552-555,mainten,1
50,110-502-601-552-555,ofth,1
50,110-502-601-552-555,taken,1
50,110-502-601-552-555,consider,1
50,110-502-601-552-555,perspect,1
50,110-502-601-552-555,gener,1
50,110-502-601-552-555,technolog,1
50,110-502-601-552-555,enabl,1
50,110-502-601-552-555,draw,1
50,110-502-601-552-555,experi,1
50,110-502-601-552-555,broader,1
50,110-502-601-552-555,rang,1
50,110-502-601-552-555,beyond,1
50,110-502-601-552-555,consid,1
50,110-502-601-552-555,possibl,1
50,110-502-601-552-555,modul,1
50,110-502-601-552-555,variou,1
50,110-502-601-552-555,therefor,1
50,110-502-601-552-555,featur,1
50,110-502-601-552-555,common,1
50,110-502-601-552-555,emphas,1
50,110-502-601-552-555,especi,1
50,110-502-601-552-555,level,1
50,110-502-601-552-555,core,1
51,099-651-790-941-367,data,5
51,099-651-790-941-367,visual,2
51,099-651-790-941-367,represent,2
51,099-651-790-941-367,model,2
51,099-651-790-941-367,tool,2
51,099-651-790-941-367,new,2
51,099-651-790-941-367,articl,1
51,099-651-790-941-367,show,1
51,099-651-790-941-367,progress,1
51,099-651-790-941-367,taken,1
51,099-651-790-941-367,lead,1
51,099-651-790-941-367,classic,1
51,099-651-790-941-367,languag,1
51,099-651-790-941-367,adopt,1
51,099-651-790-941-367,theoret,1
51,099-651-790-941-367,histor,1
51,099-651-790-941-367,perspect,1
51,099-651-790-941-367,focus,1
51,099-651-790-941-367,consequ,1
51,099-651-790-941-367,chang,1
51,099-651-790-941-367,volum,1
51,099-651-790-941-367,gener,1
51,099-651-790-941-367,product,1
51,099-651-790-941-367,mainli,1
51,099-651-790-941-367,research,1
51,099-651-790-941-367,expertis,1
51,099-651-790-941-367,textual,1
51,099-651-790-941-367,process,1
51,099-651-790-941-367,comput,1
51,099-651-790-941-367,linguist,1
51,099-651-790-941-367,access,1
51,099-651-790-941-367,greater,1
51,099-651-790-941-367,number,1
51,099-651-790-941-367,issu,1
51,099-651-790-941-367,stake,1
51,099-651-790-941-367,profess,1
51,099-651-790-941-367,institut,1
51,099-651-790-941-367,gather,1
51,099-651-790-941-367,contribut,1
51,099-651-790-941-367,defin,1
51,099-651-790-941-367,standard,1
52,068-842-015-943-027,structur,5
52,068-842-015-943-027,principl,5
52,068-842-015-943-027,fiction,4
52,068-842-015-943-027,found,3
52,068-842-015-943-027,main,2
52,068-842-015-943-027,disciplin,2
52,068-842-015-943-027,distinct,2
52,068-842-015-943-027,appropri,2
52,068-842-015-943-027,unit,2
52,068-842-015-943-027,analysi,2
52,068-842-015-943-027,bibliograph,2
52,068-842-015-943-027,social,2
52,068-842-015-943-027,scheme,2
52,068-842-015-943-027,ration,2
52,068-842-015-943-027,research,2
52,068-842-015-943-027,understand,2
52,068-842-015-943-027,take,1
52,068-842-015-943-027,second,1
52,068-842-015-943-027,look,1
52,068-842-015-943-027,prevail,1
52,068-842-015-943-027,theme,1
52,068-842-015-943-027,academ,1
52,068-842-015-943-027,onlin,1
52,068-842-015-943-027,retriev,1
52,068-842-015-943-027,system,1
52,068-842-015-943-027,histori,1
52,068-842-015-943-027,origin,1
52,068-842-015-943-027,dewey,1
52,068-842-015-943-027,bliss,1
52,068-842-015-943-027,mill,1
52,068-842-015-943-027,beghtol,1
52,068-842-015-943-027,discuss,1
52,068-842-015-943-027,perspect,1
52,068-842-015-943-027,pragmatist,1
52,068-842-015-943-027,philosophi,1
52,068-842-015-943-027,kuhn,1
52,068-842-015-943-027,merton,1
52,068-842-015-943-027,reica,1
52,068-842-015-943-027,choic,1
52,068-842-015-943-027,reli,1
52,068-842-015-943-027,less,1
52,068-842-015-943-027,implicit,1
52,068-842-015-943-027,philosoph,1
52,068-842-015-943-027,foundat,1
52,068-842-015-943-027,rang,1
52,068-842-015-943-027,pragmat,1
52,068-842-015-943-027,shown,1
52,068-842-015-943-027,increas,1
52,068-842-015-943-027,applic,1
52,068-842-015-943-027,facet,1
52,068-842-015-943-027,basic,1
52,068-842-015-943-027,univers,1
52,068-842-015-943-027,udc,1
52,068-842-015-943-027,impos,1
52,068-842-015-943-027,rationalist,1
52,068-842-015-943-027,align,1
52,068-842-015-943-027,cover,1
52,068-842-015-943-027,evid,1
52,068-842-015-943-027,exclud,1
52,068-842-015-943-027,import,1
52,068-842-015-943-027,role,1
52,068-842-015-943-027,artist,1
52,068-842-015-943-027,resourc,1
52,068-842-015-943-027,particular,1
52,068-842-015-943-027,humanist,1
52,068-842-015-943-027,final,1
52,068-842-015-943-027,argu,1
52,068-842-015-943-027,shift,1
52,068-842-015-943-027,toward,1
52,068-842-015-943-027,semiot,1
52,068-842-015-943-027,intertextu,1
52,068-842-015-943-027,rather,1
52,068-842-015-943-027,appli,1
52,068-842-015-943-027,standard,1
52,068-842-015-943-027,hierarch,1
52,068-842-015-943-027,decomposit,1
52,068-842-015-943-027,document,1
52,068-842-015-943-027,conclud,1
52,068-842-015-943-027,chang,1
52,068-842-015-943-027,histor,1
53,032-920-635-083-229,text,7
53,032-920-635-083-229,typolog,2
53,032-920-635-083-229,function,1
53,032-920-635-083-229,appear,1
53,032-920-635-083-229,first,1
53,032-920-635-083-229,time,1
53,032-920-635-083-229,characterist,1
53,032-920-635-083-229,enumer,1
53,032-920-635-083-229,coher,1
53,032-920-635-083-229,commun,1
53,032-920-635-083-229,address,1
53,032-920-635-083-229,describ,1
54,005-477-590-821-001,attribut,7
54,005-477-590-821-001,bibliograph,4
54,005-477-590-821-001,entiti,4
54,005-477-590-821-001,investig,2
54,005-477-590-821-001,express,2
54,005-477-590-821-001,manifest,2
54,005-477-590-821-001,item,2
54,005-477-590-821-001,analysi,2
54,005-477-590-821-001,web,2
54,005-477-590-821-001,document,2
54,005-477-590-821-001,defin,2
54,005-477-590-821-001,find,2
54,005-477-590-821-001,behavior,2
54,005-477-590-821-001,employ,1
54,005-477-590-821-001,function,1
54,005-477-590-821-001,requir,1
54,005-477-590-821-001,record,1
54,005-477-590-821-001,conceptu,1
54,005-477-590-821-001,model,1
54,005-477-590-821-001,depth,1
54,005-477-590-821-001,characterist,1
54,005-477-590-821-001,social,1
54,005-477-590-821-001,analyz,1
54,005-477-590-821-001,limit,1
54,005-477-590-821-001,properti,1
54,005-477-590-821-001,describ,1
54,005-477-590-821-001,level,1
54,005-477-590-821-001,distinguish,1
54,005-477-590-821-001,understand,1
54,005-477-590-821-001,univers,1
54,005-477-590-821-001,research,1
54,005-477-590-821-001,sinc,1
54,005-477-590-821-001,scope,1
54,005-477-590-821-001,data,1
54,005-477-590-821-001,focus,1
54,005-477-590-821-001,assign,1
54,005-477-590-821-001,consider,1
54,005-477-590-821-001,exclud,1
54,005-477-590-821-001,accordingli,1
54,005-477-590-821-001,order,1
54,005-477-590-821-001,map,1
54,005-477-590-821-001,content,1
54,005-477-590-821-001,conduct,1
54,005-477-590-821-001,total,1
54,005-477-590-821-001,113,1
54,005-477-590-821-001,regard,1
54,005-477-590-821-001,categori,1
54,005-477-590-821-001,identifi,1
54,005-477-590-821-001,essenti,1
54,005-477-590-821-001,show,1
54,005-477-590-821-001,concern,1
54,005-477-590-821-001,specif,1
54,005-477-590-821-001,area,1
54,005-477-590-821-001,tagger,1
54,005-477-590-821-001,exhibit,1
54,005-477-590-821-001,repres,1
54,005-477-590-821-001,distinct,1
54,005-477-590-821-001,featur,1
54,005-477-590-821-001,tendenc,1
54,005-477-590-821-001,result,1
54,005-477-590-821-001,led,1
54,005-477-590-821-001,conclus,1
54,005-477-590-821-001,increas,1
54,005-477-590-821-001,awar,1
54,005-477-590-821-001,divers,1
54,005-477-590-821-001,practic,1
54,005-477-590-821-001,implic,1
54,005-477-590-821-001,metadata,1
54,005-477-590-821-001,gener,1
55,154-969-566-820-758,coordin,4
55,154-969-566-820-758,process,3
55,154-969-566-820-758,pre,2
55,154-969-566-820-758,post,2
55,154-969-566-820-758,control,2
55,154-969-566-820-758,vocabulari,2
55,154-969-566-820-758,retriev,2
55,154-969-566-820-758,describ,2
55,154-969-566-820-758,articl,1
55,154-969-566-820-758,deal,1
55,154-969-566-820-758,meaning,1
55,154-969-566-820-758,relat,1
55,154-969-566-820-758,system,1
55,154-969-566-820-758,discuss,1
55,154-969-566-820-758,emphasi,1
55,154-969-566-820-758,assign,1
55,154-969-566-820-758,employ,1
55,154-969-566-820-758,detail,1
55,154-969-566-820-758,type,1
55,154-969-566-820-758,languag,1
55,154-969-566-820-758,divid,1
55,154-969-566-820-758,broad,1
55,154-969-566-820-758,group,1
55,154-969-566-820-758,depend,1
55,154-969-566-820-758,repres,1
55,154-969-566-820-758,basic,1
55,154-969-566-820-758,histor,1
55,154-969-566-820-758,tool,1
55,154-969-566-820-758,appli,1
55,154-969-566-820-758,thesauri,1
55,154-969-566-820-758,head,1
56,070-541-958-070-965,structur,4
56,070-541-958-070-965,design,3
56,070-541-958-070-965,scheme,3
56,070-541-958-070-965,scientif,3
56,070-541-958-070-965,resourc,2
56,070-541-958-070-965,bibliographi,2
56,070-541-958-070-965,chronolog,2
56,070-541-958-070-965,order,2
56,070-541-958-070-965,public,2
56,070-541-958-070-965,alphabet,2
56,070-541-958-070-965,list,2
56,070-541-958-070-965,titl,2
56,070-541-958-070-965,bibliograph,2
56,070-541-958-070-965,model,2
56,070-541-958-070-965,exemplari,2
56,070-541-958-070-965,facet,2
56,070-541-958-070-965,foundat,2
56,070-541-958-070-965,methodolog,2
56,070-541-958-070-965,internet,1
56,070-541-958-070-965,challeng,1
56,070-541-958-070-965,refer,1
56,070-541-958-070-965,interfac,1
56,070-541-958-070-965,facilit,1
56,070-541-958-070-965,quick,1
56,070-541-958-070-965,access,1
56,070-541-958-070-965,head,1
56,070-541-958-070-965,follow,1
56,070-541-958-070-965,relev,1
56,070-541-958-070-965,simplest,1
56,070-541-958-070-965,materi,1
56,070-541-958-070-965,method,1
56,070-541-958-070-965,usual,1
56,070-541-958-070-965,fail,1
56,070-541-958-070-965,themat,1
56,070-541-958-070-965,relat,1
56,070-541-958-070-965,among,1
56,070-541-958-070-965,variou,1
56,070-541-958-070-965,item,1
56,070-541-958-070-965,systemat,1
56,070-541-958-070-965,complic,1
56,070-541-958-070-965,explor,1
56,070-541-958-070-965,elabor,1
56,070-541-958-070-965,rational,1
56,070-541-958-070-965,demonstr,1
56,070-541-958-070-965,ground,1
56,070-541-958-070-965,solid,1
56,070-541-958-070-965,clarifi,1
56,070-541-958-070-965,phase,1
56,070-541-958-070-965,util,1
56,070-541-958-070-965,classificatori,1
56,070-541-958-070-965,seven,1
56,070-541-958-070-965,classifi,1
56,070-541-958-070-965,scholarli,1
56,070-541-958-070-965,logotherapi,1
56,070-541-958-070-965,particular,1
56,070-541-958-070-965,exampl,1
56,070-541-958-070-965,social,1
56,070-541-958-070-965,academ,1
57,166-898-814-966-01X,depart,1
57,166-898-814-966-01X,sao,1
57,166-898-814-966-01X,paulo,1
57,166-898-814-966-01X,state,1
57,166-898-814-966-01X,univers,1
57,166-898-814-966-01X,unesp,1
57,166-898-814-966-01X,graduat,1
57,166-898-814-966-01X,school,1
57,166-898-814-966-01X,hygino,1
57,166-898-814-966-01X,muzzi,1
57,166-898-814-966-01X,filho,1
58,078-451-133-512-02X,scholarli,3
58,078-451-133-512-02X,text,3
58,078-451-133-512-02X,noun,3
58,078-451-133-512-02X,phrase,3
58,078-451-133-512-02X,digit,2
58,078-451-133-512-02X,semant,2
58,078-451-133-512-02X,document,2
58,078-451-133-512-02X,extract,2
58,078-451-133-512-02X,methodolog,2
58,078-451-133-512-02X,commun,1
58,078-451-133-512-02X,increasingli,1
58,078-451-133-512-02X,employ,1
58,078-451-133-512-02X,web,1
58,078-451-133-512-02X,public,1
58,078-451-133-512-02X,output,1
58,078-451-133-512-02X,locat,1
58,078-451-133-512-02X,access,1
58,078-451-133-512-02X,relev,1
58,078-451-133-512-02X,literatur,1
58,078-451-133-512-02X,vast,1
58,078-451-133-512-02X,bodi,1
58,078-451-133-512-02X,assum,1
58,078-451-133-512-02X,signific,1
58,078-451-133-512-02X,context,1
58,078-451-133-512-02X,sheer,1
58,078-451-133-512-02X,volum,1
58,078-451-133-512-02X,handl,1
58,078-451-133-512-02X,make,1
58,078-451-133-512-02X,tradit,1
58,078-451-133-512-02X,represent,1
58,078-451-133-512-02X,strategi,1
58,078-451-133-512-02X,ineffect,1
58,078-451-133-512-02X,impract,1
58,078-451-133-512-02X,therefor,1
58,078-451-133-512-02X,worth,1
58,078-451-133-512-02X,explor,1
58,078-451-133-512-02X,new,1
58,078-451-133-512-02X,discuss,1
58,078-451-133-512-02X,consid,1
58,078-451-133-512-02X,intrins,1
58,078-451-133-512-02X,hypothesi,1
58,078-451-133-512-02X,rich,1
58,078-451-133-512-02X,abil,1
58,078-451-133-512-02X,repres,1
58,078-451-133-512-02X,content,1
58,078-451-133-512-02X,seek,1
58,078-451-133-512-02X,identifi,1
58,078-451-133-512-02X,instead,1
58,078-451-133-512-02X,singl,1
58,078-451-133-512-02X,keyword,1
58,078-451-133-512-02X,descriptor,1
58,078-451-133-512-02X,portugues,1
58,078-451-133-512-02X,result,1
58,078-451-133-512-02X,experi,1
58,078-451-133-512-02X,carri,1
58,078-451-133-512-02X,test,1
58,078-451-133-512-02X,adequaci,1
59,050-962-085-082-050,paradigm,3
59,050-962-085-082-050,featur,2
59,050-962-085-082-050,viewpoint,1
59,050-962-085-082-050,kuhnian,1
59,050-962-085-082-050,scientif,1
59,050-962-085-082-050,revolut,1
59,050-962-085-082-050,examin,1
59,050-962-085-082-050,influenti,1
59,050-962-085-082-050,achiev,1
59,050-962-085-082-050,facet,1
59,050-962-085-082-050,qualifi,1
59,050-962-085-082-050,tomorrow,1
59,050-962-085-082-050,theori,1
59,050-962-085-082-050,cognit,1
59,050-962-085-082-050,methodolog,1
59,050-962-085-082-050,describ,1
59,050-962-085-082-050,along,1
59,050-962-085-082-050,critic,1
59,050-962-085-082-050,overview,1
59,050-962-085-082-050,research,1
59,050-962-085-082-050,practic,1
60,132-396-141-682-245,ontolog,14
60,132-396-141-682-245,flood,6
60,132-396-141-682-245,literatur,4
60,132-396-141-682-245,review,4
60,132-396-141-682-245,methodolog,3
60,132-396-141-682-245,disast,3
60,132-396-141-682-245,avail,2
60,132-396-141-682-245,design,2
60,132-396-141-682-245,phase,2
60,132-396-141-682-245,prefer,2
60,132-396-141-682-245,major,2
60,132-396-141-682-245,articl,1
60,132-396-141-682-245,identifi,1
60,132-396-141-682-245,core,1
60,132-396-141-682-245,variou,1
60,132-396-141-682-245,perspect,1
60,132-396-141-682-245,like,1
60,132-396-141-682-245,purpos,1
60,132-396-141-682-245,type,1
60,132-396-141-682-245,focu,1
60,132-396-141-682-245,specif,1
60,132-396-141-682-245,conduct,1
60,132-396-141-682-245,stage,1
60,132-396-141-682-245,identif,1
60,132-396-141-682-245,systemat,1
60,132-396-141-682-245,employ,1
60,132-396-141-682-245,parametr,1
60,132-396-141-682-245,appli,1
60,132-396-141-682-245,result,1
60,132-396-141-682-245,set,1
60,132-396-141-682-245,fourteen,1
60,132-396-141-682-245,discuss,1
60,132-396-141-682-245,reveal,1
60,132-396-141-682-245,task,1
60,132-396-141-682-245,formal,1
60,132-396-141-682-245,modular,1
60,132-396-141-682-245,web,1
60,132-396-141-682-245,languag,1
60,132-396-141-682-245,owl,1
60,132-396-141-682-245,represent,1
60,132-396-141-682-245,sweet,1
60,132-396-141-682-245,time,1
60,132-396-141-682-245,space,1
60,132-396-141-682-245,methontolog,1
60,132-396-141-682-245,evalu,1
60,132-396-141-682-245,applic,1
60,132-396-141-682-245,data,1
60,132-396-141-682-245,built,1
60,132-396-141-682-245,around,1
60,132-396-141-682-245,respons,1
60,132-396-141-682-245,unavail,1
60,132-396-141-682-245,full,1
60,132-396-141-682-245,somewhat,1
60,132-396-141-682-245,restrict,1
60,132-396-141-682-245,current,1
60,132-396-141-682-245,structur,1
60,132-396-141-682-245,metric,1
60,132-396-141-682-245,scientif,1
60,132-396-141-682-245,commun,1
60,132-396-141-682-245,manag,1
60,132-396-141-682-245,system,1
60,132-396-141-682-245,refer,1
60,132-396-141-682-245,research,1
60,132-396-141-682-245,see,1
60,132-396-141-682-245,domain,1
60,132-396-141-682-245,essenti,1
60,132-396-141-682-245,build,1
61,003-149-126-851-754,concept,7
61,003-149-126-851-754,terminolog,7
61,003-149-126-851-754,found,3
61,003-149-126-851-754,borrow,3
61,003-149-126-851-754,third,2
61,003-149-126-851-754,seri,2
61,003-149-126-851-754,onomant,2
61,003-149-126-851-754,first,2
61,003-149-126-851-754,format,2
61,003-149-126-851-754,iso,2
61,003-149-126-851-754,glossari,2
61,003-149-126-851-754,sometim,2
61,003-149-126-851-754,vocabulari,2
61,003-149-126-851-754,lexicograph,2
61,003-149-126-851-754,new,2
61,003-149-126-851-754,stipul,2
61,003-149-126-851-754,without,2
61,003-149-126-851-754,explain,2
61,003-149-126-851-754,articl,1
61,003-149-126-851-754,publish,1
61,003-149-126-851-754,1996,1
61,003-149-126-851-754,25,1
61,003-149-126-851-754,follow,1
61,003-149-126-851-754,1997,1
61,003-149-126-851-754,addit,1
61,003-149-126-851-754,import,1
61,003-149-126-851-754,distinct,1
61,003-149-126-851-754,fundament,1
61,003-149-126-851-754,report,1
61,003-149-126-851-754,essay,1
61,003-149-126-851-754,sever,1
61,003-149-126-851-754,interest,1
61,003-149-126-851-754,comparison,1
61,003-149-126-851-754,made,1
61,003-149-126-851-754,refer,1
61,003-149-126-851-754,structur,1
61,003-149-126-851-754,nomenclatur,1
61,003-149-126-851-754,entri,1
61,003-149-126-851-754,record,1
61,003-149-126-851-754,parallel,1
61,003-149-126-851-754,dictionari,1
61,003-149-126-851-754,suggest,1
61,003-149-126-851-754,semant,1
61,003-149-126-851-754,rather,1
61,003-149-126-851-754,view,1
61,003-149-126-851-754,second,1
61,003-149-126-851-754,larg,1
61,003-149-126-851-754,number,1
61,003-149-126-851-754,taken,1
61,003-149-126-851-754,lexicographi,1
61,003-149-126-851-754,linguist,1
61,003-149-126-851-754,definit,1
61,003-149-126-851-754,identifi,1
61,003-149-126-851-754,drawn,1
61,003-149-126-851-754,howev,1
61,003-149-126-851-754,mean,1
61,003-149-126-851-754,mark,1
61,003-149-126-851-754,show,1
61,003-149-126-851-754,moreov,1
61,003-149-126-851-754,case,1
61,003-149-126-851-754,sinc,1
61,003-149-126-851-754,origin,1
61,003-149-126-851-754,newli,1
61,003-149-126-851-754,similar,1
61,003-149-126-851-754,ambigu,1
61,003-149-126-851-754,unavoid,1
61,003-149-126-851-754,might,1
61,003-149-126-851-754,terminologist,1
61,003-149-126-851-754,exampl,1
61,003-149-126-851-754,consequ,1
61,003-149-126-851-754,seem,1
61,003-149-126-851-754,appar,1
61,003-149-126-851-754,omit,1
61,003-149-126-851-754,simpli,1
61,003-149-126-851-754,establish,1
61,003-149-126-851-754,reason,1
61,003-149-126-851-754,omiss,1
61,003-149-126-851-754,lead,1
61,003-149-126-851-754,take,1
61,003-149-126-851-754,us,1
61,003-149-126-851-754,realm,1
61,003-149-126-851-754,specul,1
61,003-149-126-851-754,complic,1
61,003-149-126-851-754,inclus,1
61,003-149-126-851-754,discuss,1
61,003-149-126-851-754,focu,1
61,003-149-126-851-754,problem,1
61,003-149-126-851-754,neolog,1
62,109-321-719-727-13X,theori,7
62,109-321-719-727-13X,databas,3
62,109-321-719-727-13X,kind,3
62,109-321-719-727-13X,document,3
62,109-321-719-727-13X,electron,2
62,109-321-719-727-13X,problem,2
62,109-321-719-727-13X,access,2
62,109-321-719-727-13X,relat,2
62,109-321-719-727-13X,mean,2
62,109-321-719-727-13X,semant,2
62,109-321-719-727-13X,done,2
62,109-321-719-727-13X,discuss,2
62,109-321-719-727-13X,concern,1
62,109-321-719-727-13X,search,1
62,109-321-719-727-13X,retriev,1
62,109-321-719-727-13X,text,1
62,109-321-719-727-13X,format,1
62,109-321-719-727-13X,mostli,1
62,109-321-719-727-13X,internet,1
62,109-321-719-727-13X,contain,1
62,109-321-719-727-13X,fulltext,1
62,109-321-719-727-13X,pic,1
62,109-321-719-727-13X,ture,1
62,109-321-719-727-13X,represent,1
62,109-321-719-727-13X,valu,1
62,109-321-719-727-13X,ad,1
62,109-321-719-727-13X,core,1
62,109-321-719-727-13X,theoret,1
62,109-321-719-727-13X,late,1
62,109-321-719-727-13X,determin,1
62,109-321-719-727-13X,outlin,1
62,109-321-719-727-13X,import,1
62,109-321-719-727-13X,principl,1
62,109-321-719-727-13X,design,1
62,109-321-719-727-13X,composit,1
62,109-321-719-727-13X,map,1
62,109-321-719-727-13X,possibl,1
62,109-321-719-727-13X,research,1
62,109-321-719-727-13X,show,1
62,109-321-719-727-13X,must,1
62,109-321-719-727-13X,build,1
62,109-321-719-727-13X,concept,1
62,109-321-719-727-13X,contrast,1
62,109-321-719-727-13X,ludwig,1
62,109-321-719-727-13X,wittgenstein,1
62,109-321-719-727-13X,pictur,1
62,109-321-719-727-13X,languag,1
62,109-321-719-727-13X,game,1
62,109-321-719-727-13X,demonstr,1
62,109-321-719-727-13X,consequ,1
62,109-321-719-727-13X,final,1
62,109-321-719-727-13X,implica,1
62,109-321-719-727-13X,tion,1
62,109-321-719-727-13X,profession,1
63,048-970-965-076-466,web,7
63,048-970-965-076-466,resourc,5
63,048-970-965-076-466,folksonomi,4
63,048-970-965-076-466,system,2
63,048-970-965-076-466,allow,2
63,048-970-965-076-466,call,2
63,048-970-965-076-466,classifi,2
63,048-970-965-076-466,bookmark,2
63,048-970-965-076-466,social,2
63,048-970-965-076-466,free,1
63,048-970-965-076-466,form,1
63,048-970-965-076-466,gener,1
63,048-970-965-076-466,content,1
63,048-970-965-076-466,favorit,1
63,048-970-965-076-466,chosen,1
63,048-970-965-076-466,word,1
63,048-970-965-076-466,phrase,1
63,048-970-965-076-466,select,1
63,048-970-965-076-466,natur,1
