Lens ID,Title,Date Published,Publication Year,Publication Type,Source Title,ISSNs,Publisher,Source Country,Author/s,Abstract,Volume,Issue Number,Start Page,End Page,Fields of Study,Keywords,MeSH Terms,Chemicals,Funding,Source URLs,External URL,PMID,DOI,Microsoft Academic ID,PMCID,Patent Citation Count,References,Scholarly Citation Count
068-299-337-470-523,The Catalog Resisting the Web: An Historical Perspective,,2012,journal article,Knowledge Organization,09437444,International Society for Knowledge Organization,Germany,Philippe Bourdenet,,39,4,276,282,World Wide Web; History,,,,,http://dx.doi.org/10.5771/0943-7444-2012-4-276,http://dx.doi.org/10.5771/0943-7444-2012-4-276,,10.5771/0943-7444-2012-4-276,2809923621,,0,,0
068-632-795-597-624,,,2013,journal issue,KNOWLEDGE ORGANIZATION,09437444,Nomos Verlag,,,,40,4,,,,,,,,,http://dx.doi.org/10.5771/0943-7444-2013-4,,10.5771/0943-7444-2013-4,,,0,,0
072-289-107-780-687,Analysis of Knowledge Organization Systems as Complex Systems: A New Approach to Deal With Changes in the Web,,2012,journal article,Knowledge Organization,09437444,International Society for Knowledge Organization,Germany,María G. Bonome,,39,2,104,110,Knowledge organization; Computer science; Complex system; Knowledge management,,,,,http://dx.doi.org/10.5771/0943-7444-2012-2-104,http://dx.doi.org/10.5771/0943-7444-2012-2-104,,10.5771/0943-7444-2012-2-104,2811441112,,0,,1
072-378-720-858-790,"Szostak, Rick. 2003. A Schema for Unifying Human Science: Interdisciplinary Perspectives on Culture. Selinsgrove, PA: Susquehanna UP",,2012,journal article,KNOWLEDGE ORGANIZATION,09437444,Nomos Verlag,,,,39,4,300,300,,,,,,,http://dx.doi.org/10.5771/0943-7444-2012-4-300,,10.5771/0943-7444-2012-4-300,,,0,,0
073-214-186-812-623,Classification Issues in 2007,,2009,journal article,Knowledge Organization,09437444,International Society for Knowledge Organization,Germany,Nancy J. Williamson,,36,1,66,74,Data science; Computer science,,,,,http://dx.doi.org/10.5771/0943-7444-2009-1-66,http://dx.doi.org/10.5771/0943-7444-2009-1-66,,10.5771/0943-7444-2009-1-66,2892783720,,0,,0
073-232-369-718-84X,Information Sciences Methodological Aspects Applied to Ontology Reuse Tools: A Study Based on Genomic Annotations in the Domain of Trypanosomatides,,2013,journal article,Knowledge Organization,09437444,International Society for Knowledge Organization,Germany,Maria Luiza de Almeida Campos; Maria Luiza Machado Campos; Alberto M. R. Dávila; Hagar Espanha Gomes; Linair Maria Campos; and Laura de Lira e Oliveira,,40,1,50,61,Information retrieval; Ontology reuse; Computer science; Information science,,,,,http://dx.doi.org/10.5771/0943-7444-2013-1-50,http://dx.doi.org/10.5771/0943-7444-2013-1-50,,10.5771/0943-7444-2013-1-50,2810731122,,0,,1
073-383-734-935-016,,,2013,journal issue,KNOWLEDGE ORGANIZATION,09437444,Nomos Verlag,,,,40,6,,,,,,,,,http://dx.doi.org/10.5771/0943-7444-2013-6,,10.5771/0943-7444-2013-6,,,0,,0
074-239-248-132-365,"Indexing Historical, Political Cartoons for Retrieval",,2013,journal article,Knowledge Organization,09437444,International Society for Knowledge Organization,Germany,Yejun Wu,,40,5,283,294,Computer science; Linguistics; Search engine indexing; Politics,,,,,http://dx.doi.org/10.5771/0943-7444-2013-5-283,http://dx.doi.org/10.5771/0943-7444-2013-5-283,,10.5771/0943-7444-2013-5-283,2809881327,,0,,4
075-322-252-829-361,,,2010,journal issue,KNOWLEDGE ORGANIZATION,09437444,Nomos Verlag,,,,37,3,,,,,,,,,http://dx.doi.org/10.5771/0943-7444-2010-3,,10.5771/0943-7444-2010-3,,,0,,0
076-440-922-902-702,A Method for Developing a Domain Ontology: A Case Study for a Multidisciplinary Subject,,2010,journal article,Knowledge Organization,09437444,International Society for Knowledge Organization,Germany,Sangeeta Deokattey; Arashanipalai Neelameghan; Vijai Kumar,,37,3,173,184,Software engineering; Multidisciplinary approach; Ontology; A domain; Computer science,,,,,http://dx.doi.org/10.5771/0943-7444-2010-3-173,http://dx.doi.org/10.5771/0943-7444-2010-3-173,,10.5771/0943-7444-2010-3-173,2894457096,,0,,7
076-722-422-348-843,Titelei/Inhaltsverzeichnis,,2011,journal article,KNOWLEDGE ORGANIZATION,09437444,Nomos Verlag,,,,38,3,I,II,,,,,,,http://dx.doi.org/10.5771/0943-7444-2011-3-i,,10.5771/0943-7444-2011-3-i,,,0,,0
078-407-408-005-804,,,2012,journal issue,KNOWLEDGE ORGANIZATION,09437444,Nomos Verlag,,,,39,4,,,,,,,,,http://dx.doi.org/10.5771/0943-7444-2012-4,,10.5771/0943-7444-2012-4,,,0,,0
078-486-815-017-886,Sexual Boundaries and Subcultural Discipline,,2012,journal article,KNOWLEDGE ORGANIZATION,09437444,Nomos Verlag,Germany,Patrick Keilty,,39,6,417,431,,,,,,,http://dx.doi.org/10.5771/0943-7444-2012-6-417,,10.5771/0943-7444-2012-6-417,,,0,,3
078-881-949-441-033,"The materiality of knowledge organization : epistemology, metaphors and society",2013-01-01,2013,journal article,Knowledge Organization,09437444,International Society for Knowledge Organization,Germany,Joacim Hansson,"This article discusses the relation between epistemology, social organization and knowledge organization. Three examples are used to show how this relation has proven to be historically stable: 1) ...",40,6,384,391,Epistemology; Materiality (auditing); Sociology; Epistemology of Wikipedia; Knowledge organization; Social epistemology; Social organization,,,,,http://www.diva-portal.org/smash/record.jsf?pid=diva2:667691 http://lnu.diva-portal.org/smash/record.jsf?pid=diva2:667691,http://dx.doi.org/10.5771/0943-7444-2013-6-384,,10.5771/0943-7444-2013-6-384,364397200,,0,,4
078-887-084-126-065,A Convenient Verisimilitude or Oppressive Internalization? Characterizing the Ethical Arguments Surrounding Hierarchical Structures in Knowledge Organization Systems,2012-07-17,2012,journal article,Knowledge Organization,09437444,International Society for Knowledge Organization,Germany,Joseph T. Tennis,"This paper considers the ethical concerns that surface around hierarchy as structure in knowledge organization systems. In order to do this, I consider the relationship between semantics and structure and argue for a separation of the two in design and critique of knowledge organization systems. The paper closes with an argument that agency and intention, as ethical concerns in knowledge organization, lead us to argue for a neutral stance on hierarchy.",39,5,394,397,Epistemology; Semantics; Political science; Verisimilitude; Knowledge organization; Ethical concerns; Hierarchy; Knowledge management,,,,,https://digital.lib.washington.edu:443/researchworks/handle/1773/37963,http://dx.doi.org/10.5771/0943-7444-2012-5-394,,10.5771/0943-7444-2012-5-394,2564985513,,0,032-707-045-927-425; 062-284-595-210-994; 085-979-402-740-485; 096-919-512-776-993; 144-088-996-132-047; 148-571-180-308-199; 195-539-028-993-237,1
079-110-404-239-661,User-based and Cognitive Approaches to Knowledge Organization: A Theoretical Analysis of the Research Literature,,2013,journal article,Knowledge Organization,09437444,International Society for Knowledge Organization,Germany,Birger Hjørland,,40,1,11,27,Cognition; Knowledge organization; Research literature; Computer science; Knowledge management,,,,,http://dx.doi.org/10.5771/0943-7444-2013-1-11,http://dx.doi.org/10.5771/0943-7444-2013-1-11,,10.5771/0943-7444-2013-1-11,2810847979,,0,004-446-332-271-977; 009-331-273-605-245; 012-162-262-500-126; 014-068-834-895-947; 016-353-528-164-594; 027-770-259-431-178; 028-593-154-415-675; 028-906-993-332-509; 030-671-248-846-321; 046-310-892-253-479; 046-372-661-221-879; 047-914-430-094-585; 050-169-824-878-551; 053-409-937-285-225; 060-719-330-389-965; 063-786-326-824-783; 065-412-077-618-108; 065-853-833-160-758; 067-513-721-891-136; 067-885-073-705-952; 068-966-762-971-296; 072-433-005-586-932; 078-547-353-742-085; 081-277-440-178-188; 088-781-967-368-348; 091-509-084-875-78X; 100-935-111-075-54X; 107-444-060-432-743; 117-334-470-440-549; 132-036-358-764-648; 139-461-059-696-35X; 142-503-089-740-746; 157-810-490-343-709; 160-693-966-059-403; 169-116-529-461-709; 173-092-050-492-440; 181-288-880-113-440; 199-677-702-920-912,16
080-770-512-670-626,Titelei/Inhaltsverzeichnis,,2012,journal article,KNOWLEDGE ORGANIZATION,09437444,Nomos Verlag,,,,39,6,403,404,,,,,,,http://dx.doi.org/10.5771/0943-7444-2012-6-403,,10.5771/0943-7444-2012-6-403,,,0,,0
080-855-038-825-709,Understanding Knowledge Representation in the Knowledge Management Environment: Evaluation of Ontology Visualization Methods,,2012,journal article,Knowledge Organization,09437444,International Society for Knowledge Organization,Germany,Jong-Ae Kim,,39,3,193,203,Knowledge representation and reasoning; Environment Evaluation; Ontology visualization; Computer science; Knowledge management,,,,,http://dx.doi.org/10.5771/0943-7444-2012-3-193,http://dx.doi.org/10.5771/0943-7444-2012-3-193,,10.5771/0943-7444-2012-3-193,2811496597,,0,,1
082-041-519-367-032,"Documentation / Information and Their Paradigms: Characterization and Importance in Research, Education, and Professional Practice",,2012,journal article,Knowledge Organization,09437444,International Society for Knowledge Organization,Germany,Armando Malheiro da Silva; Fernanda Ribeiro,,39,2,111,124,Sociology; Professional practice; Research education; Engineering ethics; Documentation,,,,,http://dx.doi.org/10.5771/0943-7444-2012-2-111,http://dx.doi.org/10.5771/0943-7444-2012-2-111,,10.5771/0943-7444-2012-2-111,2811501108,,0,,11
083-925-562-944-907,"Declassifying the Library of Congress Classification: The Case of the Department of Philosophy Library at the University of Padova (Padua, Italy)",,2009,journal article,Knowledge Organization,09437444,International Society for Knowledge Organization,Germany,Cristiana Bettella; Cristina Capodaglio; Cristina Ramous; Maria Cristina Vettore,,36,2-3,130,140,Library of Congress Classification; Engineering; Library science,,,,,http://dx.doi.org/10.5771/0943-7444-2009-2-3-130,http://dx.doi.org/10.5771/0943-7444-2009-2-3-130,,10.5771/0943-7444-2009-2-3-130,2977687934,,0,,0
084-184-582-588-488,Male Homosexuality in Brazilian Indexing Languages: Some Ethical Questions,,2012,journal article,Knowledge Organization,09437444,International Society for Knowledge Organization,Germany,Fabio Assis Pinho; José Augusto Chaves Guimarães,,39,5,363,369,Gender studies; Psychology; Male Homosexuality; Search engine indexing,,,,,http://repositorio.unesp.br/handle/11449/10572,http://dx.doi.org/10.5771/0943-7444-2012-5-363,,10.5771/0943-7444-2012-5-363,754656499,,0,,4
085-643-718-772-687,Titelei/Inhaltsverzeichnis,,2011,journal article,KNOWLEDGE ORGANIZATION,09437444,Nomos Verlag,,,,38,1,I,II,,,,,,,http://dx.doi.org/10.5771/0943-7444-2011-1-i,,10.5771/0943-7444-2011-1-i,,,0,,0
086-142-390-189-981,"Special Issue: Proceedings of the 2nd Milwaukee Conference on Ethics in Information Organization, June 15-16, 2012, School of Information Studies, University of Wisconsin-Milwaukee. Hope A. Olson, Conference Chair",,2012,journal article,KNOWLEDGE ORGANIZATION,09437444,Nomos Verlag,,,,39,5,309,309,,,,,,,http://dx.doi.org/10.5771/0943-7444-2012-5-309,,10.5771/0943-7444-2012-5-309,,,0,,0
086-157-478-708-338,Brief Communication: How to Improve ISKO's Standing: Ten Desiderata for Knowledge Organization,,2011,journal article,Knowledge Organization,09437444,International Society for Knowledge Organization,Germany,Ingetraut Dahlberg,"In 2009 ISKO had its 20 th anniversary, a time for review and reflection on what might be envisaged to further Knowledge Organization in the forthcoming years. In addition to some proposals set forth at the end of this contribution, ten desiderata appear urgent. A preliminary condition to any other consideration is the recognition of the fundamental difference in the organization of knowledge between the concept (i.e., the unit of knowledge)-the conceptual level-and the word, term or code-the verbal level-and the need for implementing this distinction in theory and practice (Desideratum 1). On this basis, some further proposals are enunciated. The 2 nd proposition concerns the surveying of extant classification systems, thesauri, and other means of organizing, ordering, and indexing knowledge; the 3 rd proposition envisages the improvement of expert training in Knowledge Organization (KO), also with regard to curricula and professional acknowledgment. Nr.4) refers to the professionalization of the hitherto rather neglected national ISKO secretariats, as well as the international ISKO secretariat. Nr.5) urges a systematic survey of KO-relevant concepts to serve as a model or standard for other subject fields, Nr.6) claims the establishment of KO Institutes, Nr.7) views consultancy to the effect that anybody interested in KO may approach ISKO for help, Nr 8) urges ISKO's promotion of membership and chapters in as many countries as possible, Nr.9) presses for intensification of ISKO's publication activities, and Nr.10) pleads for KO as a scientific discipline on its own.",38,1,68,74,Epistemology; Sociology; Extant taxon; Proposition; Knowledge organization; Professionalization; Systematic survey; Fundamental difference; Curriculum; Information processing,,,,,http://dx.doi.org/10.5771/0943-7444-2011-1-68 http://cat.inist.fr/?aModele=afficheN&cpsidt=24295237,http://dx.doi.org/10.5771/0943-7444-2011-1-68,,10.5771/0943-7444-2011-1-68,2525087422,,0,,9
086-321-596-957-783,Ethos and Ideology of Knowledge Organization: Toward Precepts for an Engaged Knowledge Organization,,2013,journal article,Knowledge Organization,09437444,International Society for Knowledge Organization,Germany,Joseph T. Tennis,"This paper provides rationale for considering precepts for an engaged knowledge organization based on a Buddhist conception of intentional action. Casting knowledge organization work as craft, this paper employs Žižek’s conception of violence in language as a call to action. The paper closes with a listing of precepts for an engaged knowledge organization.",40,1,42,49,Call to action; Epistemology; Ideology; Political science; Ethos; Craft; Knowledge organization; Public relations; Buddhism,,,,,https://digital.lib.washington.edu:443/researchworks/handle/1773/37978,http://dx.doi.org/10.5771/0943-7444-2013-1-42,,10.5771/0943-7444-2013-1-42,2564242311,,0,032-388-474-318-614; 042-051-415-032-375; 050-011-980-193-773; 059-438-671-773-803; 094-546-109-303-537; 148-571-180-308-199,4
088-528-216-662-352,The Semantic Hole: Enthusiasm and Caution Around MultiMedia Information Retrieval,,2012,journal article,Knowledge Organization,09437444,International Society for Knowledge Organization,Germany,Roberto Raieli,,39,1,13,22,Multimedia information retrieval; Enthusiasm; Computer science; Multimedia,,,,,http://dx.doi.org/10.5771/0943-7444-2012-1-13,http://dx.doi.org/10.5771/0943-7444-2012-1-13,,10.5771/0943-7444-2012-1-13,2811189997,,0,,3
088-805-759-176-118,,,2012,journal issue,KNOWLEDGE ORGANIZATION,09437444,Nomos Verlag,,,,39,1,,,,,,,,,http://dx.doi.org/10.5771/0943-7444-2012-1,,10.5771/0943-7444-2012-1,,,0,,0
089-020-399-639-196,A Systematic New Lexicon of All Knowledge Fields based on the Information Coding Classification,,2012,journal article,Knowledge Organization,09437444,International Society for Knowledge Organization,Germany,Ingetraut Dahlberg,,39,2,142,152,Artificial intelligence; Natural language processing; Lexicon; Information coding; Computer science,,,,,http://dx.doi.org/10.5771/0943-7444-2012-2-142,http://dx.doi.org/10.5771/0943-7444-2012-2-142,,10.5771/0943-7444-2012-2-142,2811175253,,0,,3
089-166-439-248-723,Impressum,,2010,journal article,KNOWLEDGE ORGANIZATION,09437444,Nomos Verlag,,,,37,4,332,332,,,,,,,http://dx.doi.org/10.5771/0943-7444-2010-4-332,,10.5771/0943-7444-2010-4-332,,,0,,0
089-926-127-972-615,Semantics in the Semantic Web: A Critical Evaluation †,,2011,journal article,Knowledge Organization,09437444,International Society for Knowledge Organization,Germany,Maurício Barcellos Almeida; Renato Rocha Souza; Fred Fonseca,"In recent years, the term “semantics” has been widely used in various fields of research and particularly in areas related to information technology. One of the motivators of such an appropriation is the vision of the Semantic Web, a set of developments underway, which might allow one to obtain better results when querying on the web. However, it is worth asking what kind of semantics we can find in the Semantic Web, considering that studying the subject is a complex and controversial endeavour. Working within this context, we present an account of semantics relying on the main linguist approaches, in order to then analyze what semantics is within the scope of information technology. We critically evaluate a spectrum, which proposes the ordination of instruments (models, languages, taxonomic structures, to mention but a few) according to a semantic scale. In addition to proposing a new extended spectrum, the article suggests alternative interpretations with the aim of clarifying the use of the term “semantics” in different contexts. Finally, we offer our conclusions regarding the semantic in the Semantic Web and mention future directions and complementary works.",38,3,187,203,Semantic integration; Semantic analytics; Semantic search; Semantic Web Stack; Semantic Web; Information retrieval; Computer science; Semantic computing; Social Semantic Web; Semantic Web Rule Language,,,,,http://mba.eci.ufmg.br/downloads/SemanticsSemWebko_38_2011.pdf,http://dx.doi.org/10.5771/0943-7444-2011-3-187,,10.5771/0943-7444-2011-3-187,2333248141,,0,004-502-436-166-438; 006-469-811-332-671; 012-710-140-008-998; 013-081-786-072-873; 013-984-697-364-054; 015-721-104-106-921; 017-429-218-986-407; 021-736-440-602-931; 022-718-716-374-077; 029-922-310-274-896; 031-005-158-506-288; 038-769-999-176-206; 060-769-725-405-021; 068-930-003-699-346; 082-151-985-050-371; 088-516-454-211-575; 091-181-721-039-607; 092-728-395-461-388; 095-469-031-905-553; 095-686-223-024-567; 097-548-000-901-224; 101-967-517-926-853; 106-464-848-086-69X; 112-007-111-549-307; 115-120-484-431-356; 122-812-511-995-693; 126-584-690-684-180; 141-300-306-847-309; 157-778-888-473-573; 161-245-172-210-615; 161-271-744-129-759; 161-752-846-263-489; 172-139-950-828-260; 172-680-785-491-136; 174-416-939-791-132; 180-118-751-642-014,14
090-556-721-893-725,"Martha M. Yee. Moving Image Cataloging: How to Create and How to Use a Moving Image Catalog. Westport, Conn.: Libraries Unlimited, 2007. xiv, 271 p. ISBN 978-1-59158-438-4",,2009,journal article,KNOWLEDGE ORGANIZATION,09437444,Nomos Verlag,,,,36,1,60,61,,,,,,,http://dx.doi.org/10.5771/0943-7444-2009-1-60,,10.5771/0943-7444-2009-1-60,,,0,,0
091-211-528-521-340,,,2013,journal issue,KNOWLEDGE ORGANIZATION,09437444,Nomos Verlag,,,,40,3,,,,,,,,,http://dx.doi.org/10.5771/0943-7444-2013-3,,10.5771/0943-7444-2013-3,,,0,,0
091-211-784-320-230,"Text Editing, Print and the Digital World. Digital Research in the Arts and Humanities. London: Ashgate, 2009. Hardcover: 224 pages. English. ISBN-13: 978-0754673071",,2010,journal article,KNOWLEDGE ORGANIZATION,09437444,Nomos Verlag,,,,37,1,82,87,,,,,,,http://dx.doi.org/10.5771/0943-7444-2010-1-82,,10.5771/0943-7444-2010-1-82,,,0,,0
092-507-541-687-774,Organizing Contextual Knowledge for Arabic Text Disambiguation and Terminology Extraction,,2011,journal article,Knowledge Organization,09437444,,,Ibrahim Bounhas; Bilel Elayeb; Yahya Slimani; Fabrice Evrard,"Ontologies have an important role in knowledge organization and information retrieval. Domain ontologies are composed of concepts represented by domain relevant terms. Existing approaches of ontology construction make use of statistical and linguistic information to extract domain relevant terms. The quality and the quantity of this information influence the accuracy of terminologyextraction approaches and other steps in knowledge extraction and information retrieval. This paper proposes an approach forhandling domain relevant terms from Arabic non-diacriticised semi-structured corpora. In input, the structure of documentsis exploited to organize knowledge in a contextual graph, which is exploitedto extract relevant terms. This network contains simple and compound nouns handled by a morphosyntactic shallow parser. The noun phrases are evaluated in terms of termhood and unithood by ; means of possibilistic measures. We apply a qualitative approach, which weighs terms according to their positions in the structure of the document. In output, the extracted knowledge is organized as network modeling dependencies between terms, which can be exploited to infer semantic relations.We test our approach on three specific domain corpora. The goal of this evaluation is to check if our model for organizing and exploiting contextual knowledge will improve the accuracy of extraction of simple and compound nouns. We also investigate the role of compound nouns in improving information retrieval results.",38,6,473,490,Knowledge extraction; Noun phrase; Artificial intelligence; Ontology (information science); Parsing; Natural language processing; Information retrieval; Knowledge organization; Terminology extraction; Computer science; Rule-based machine translation; Terminology,,,,,https://oatao.univ-toulouse.fr/13573/ http://oatao.univ-toulouse.fr/13573/,https://oatao.univ-toulouse.fr/13573/,,,122372052,,0,006-369-072-945-600; 013-353-791-759-027; 016-215-314-513-87X; 021-153-756-014-816; 022-125-426-170-494; 045-557-775-925-828; 049-298-568-964-535; 059-305-791-688-399; 060-405-466-699-397; 064-557-248-348-992; 075-437-579-721-547; 077-954-762-700-03X; 078-451-133-512-02X; 097-478-247-972-015; 100-776-066-387-564; 106-411-951-949-060; 119-899-552-062-239; 120-276-979-316-968; 121-965-456-152-853; 141-179-884-516-219; 142-646-584-040-382; 143-033-682-333-925; 144-998-073-995-226; 177-175-750-040-989; 177-591-933-478-599; 193-381-516-111-686,20
092-833-458-402-065,Index to Volume 38,,2012,journal article,KNOWLEDGE ORGANIZATION,09437444,Nomos Verlag,,,,39,1,64,68,,,,,,,http://dx.doi.org/10.5771/0943-7444-2012-1-64,,10.5771/0943-7444-2012-1-64,,,0,,0
093-010-131-976-912,Conceptual and Procedural Grounding of Documentary Systems,,2012,journal article,Knowledge Organization,09437444,International Society for Knowledge Organization,Germany,Cristina Dotta Ortega,,39,3,224,230,Epistemology; Engineering; Ground,,,,,http://dx.doi.org/10.5771/0943-7444-2012-3-224,http://dx.doi.org/10.5771/0943-7444-2012-3-224,,10.5771/0943-7444-2012-3-224,2809797725,,0,,0
093-549-532-693-584,"Each one of us is several: networks, rhizomes and web organisms",,2013,journal article,Knowledge Organization,09437444,International Society for Knowledge Organization,Germany,Luke Tredinnick,"This paper develops a conceptual analysis of hypertext and the World Wide Web by exploring the contrasting metaphors of the network and the rhizome. The idea of the network has influenced the conceptual thinking about both the web, and its wider socio-cultural influence. The paper develops an alternative description of the structure of hypertext and the web in terms of interrupted and dissipated energy flows. It concludes that the web should be considered not as a particular set of protocols and technological standards, nor as an interlinked set of technologically mediated services, but as a dynamic reorganisation of the socio-cultural system itself that at its inception has become associated with particular forms of technology, but which has no determinate boundaries, and which should properly be constituted in the spaces between technologies, and the spaces between persons.",40,6,414,421,World Wide Web; Hypertext; Conceptual thinking; Computer science,,,,,http://repository.londonmet.ac.uk/3804/,http://dx.doi.org/10.5771/0943-7444-2013-6-414,,10.5771/0943-7444-2013-6-414,2811267371,,0,,2
093-887-700-224-958,"Brian C. O’Connor, Jodi Kearns, and Richard L. Anderson. Doing Things with Information: Beyond Indexing and Abstracting. Westport, Connecticut: Libraries Unlimited, 2008. xix, 241 pages.ISBN: 987-1-59158-577-0",,2011,journal article,KNOWLEDGE ORGANIZATION,09437444,Nomos Verlag,,,,38,1,62,64,,,,,,,http://dx.doi.org/10.5771/0943-7444-2011-1-62,,10.5771/0943-7444-2011-1-62,,,0,,0
095-085-715-154-882,"M. P. Satija. The Theory and Practice of the Dewey Decimal Classification System. Oxford, England: Chandos, 2007. 206 p. (Information Professional Series). ISBN 978-1-84334-234-2 (pbk.) ISBN 978-1-84334-235-9 (hbk.)",,2009,journal article,KNOWLEDGE ORGANIZATION,09437444,Nomos Verlag,,,,36,2-3,181,182,,,,,,,http://dx.doi.org/10.5771/0943-7444-2009-2-3-181,,10.5771/0943-7444-2009-2-3-181,,,0,,0
095-270-267-053-555,Web 2.0 and the Semantic Web in Research from a Historical Perspective. The designs of Paul Otlet (1868-1944) for telecommunication and machine readable documentation to organize research and society,,2009,journal article,Knowledge Organization,09437444,International Society for Knowledge Organization,Germany,C. van den Heuvel,,36,4,214,226,Web 2.0; World Wide Web; Semantic Web; Computer science; Social Semantic Web; Documentation,,,,,https://www.narcis.nl/publication/RecordID/oai%3Apure.knaw.nl%3Apublications%2Ff4e9946b-f473-43f4-b71e-7bad10c966aa,http://dx.doi.org/10.5771/0943-7444-2009-4-214,,10.5771/0943-7444-2009-4-214,2586534561,,0,,6
095-886-317-022-729,"Wolfgang G. Stock and Mechthild Stock, Wissensrepräsentation: Informationen auswerten und bereitstellen [Knowledge Representation: Analyzing and Providing Information]. Munich: Oldenbourg Wissenschaftsverl., 2008. xviii, 441 p. ISBN 978-3-486-58439-4",,2009,journal article,KNOWLEDGE ORGANIZATION,09437444,Nomos Verlag,,,,36,1,63,65,,,,,,,http://dx.doi.org/10.5771/0943-7444-2009-1-63,,10.5771/0943-7444-2009-1-63,,,0,,0
097-287-973-491-396,"Looking at the Library, Seeing Philosophy (Trieste, Italy)",,2009,journal article,Knowledge Organization,09437444,International Society for Knowledge Organization,Germany,Maria Angelica de Gaetano,,36,2-3,160,168,Art history; History,,,,,http://dx.doi.org/10.5771/0943-7444-2009-2-3-160,http://dx.doi.org/10.5771/0943-7444-2009-2-3-160,,10.5771/0943-7444-2009-2-3-160,2893998340,,0,,0
097-346-964-084-438,Communities as a gateway to diversification for entrepreneurial ventures. The case of software firms’ collaborations with Open Source communities,,2010,journal article,Knowledge Organization,09437444,,,Evila Piva; C. Rossi Lamastra,,,,1,20,Business; Diversification (marketing strategy); Default gateway; Software; Open source; Knowledge management,,,,,https://re.public.polimi.it/handle/11311/570117,https://re.public.polimi.it/handle/11311/570117,,,2593982867,,0,,0
098-608-645-624-461,Structuring Multidisciplinary Knowledge: Aquatic and Terrestrial Metaphors,,2013,journal article,Knowledge Organization,09437444,International Society for Knowledge Organization,Germany,Cristina Marras,,40,6,392,399,Multidisciplinary approach; Structuring; Computer science; Management science,,,,,http://dx.doi.org/10.5771/0943-7444-2013-6-392,http://dx.doi.org/10.5771/0943-7444-2013-6-392,,10.5771/0943-7444-2013-6-392,2811343220,,0,,2
098-828-423-432-071,Ethical values for knowledge organization,,2013,journal article,Knowledge Organization,09437444,International Society for Knowledge Organization,Germany,Riccardo Ridi,"The comparison between some lists of ethical values prevalent in various professions related to knowledge organization shows that three of these values (intellectual freedom, professionalism and social responsibility) could be the core of a general knowledge organization ethics and that two other values (intellectual property and right to privacy) could be added to them in the future, as they are already among the fundamental values of library profession.",40,3,187,196,Sociology; Social responsibility; Right to privacy; Intellectual freedom; Knowledge organization; Ethical values; Intellectual property; Social science; General knowledge; Engineering ethics,,,,,http://eprints.rclis.org/23551/ https://iris.unive.it/handle/10278/38137 http://eprints.rclis.org/23551/1/ridi-ethicalvalues.pdf,http://dx.doi.org/10.5771/0943-7444-2013-3-187,,10.5771/0943-7444-2013-3-187,53929077,,0,004-535-116-521-526; 030-462-691-750-681; 053-934-178-632-438; 058-186-376-711-541; 058-561-035-474-236; 080-167-644-879-679; 100-298-885-131-403; 133-161-868-801-436; 148-571-180-308-199; 161-385-147-892-786; 170-154-802-929-177; 174-901-833-662-788; 181-256-383-822-274; 184-495-025-850-379; 196-167-649-556-12X,2
099-182-153-471-447,,,2009,journal issue,KNOWLEDGE ORGANIZATION,09437444,Nomos Verlag,,,,36,2-3,,,,,,,,,http://dx.doi.org/10.5771/0943-7444-2009-2-3,,10.5771/0943-7444-2009-2-3,,,0,,0
101-158-740-924-092,The Concept of Concept: Concepts and Terms,,2012,journal article,Knowledge Organization,09437444,International Society for Knowledge Organization,Germany,Alberto Marradi,,39,1,29,54,Epistemology; Computer science,,,,,http://dx.doi.org/10.5771/0943-7444-2012-1-29,http://dx.doi.org/10.5771/0943-7444-2012-1-29,,10.5771/0943-7444-2012-1-29,2810640491,,0,,4
102-855-441-362-202,Titelei/Inhaltsverzeichnis,,2012,journal article,KNOWLEDGE ORGANIZATION,09437444,Nomos Verlag,,,,39,2,67,68,,,,,,,http://dx.doi.org/10.5771/0943-7444-2012-2-67,,10.5771/0943-7444-2012-2-67,,,0,,0
103-009-725-378-939,DDC or BISAC: The Changing Balance between Corporations and Public Institutions,,2012,journal article,Knowledge Organization,09437444,International Society for Knowledge Organization,Germany,Daniel Martínez-Ávila; Margaret E. I. Kipp; Hope A. Olson,,39,5,309,319,Business; Public administration; Public institution,,,,,http://dx.doi.org/10.5771/0943-7444-2012-5-309-1,http://dx.doi.org/10.5771/0943-7444-2012-5-309-1,,10.5771/0943-7444-2012-5-309-1,2810951306,,0,,2
103-027-168-681-650,Preface to Special Issue,,2009,journal article,Knowledge Organization,09437444,International Society for Knowledge Organization,Germany,Cristiana Bettella; Massimiliano Carrara,,36,2-3,87,87,Political science; Classics,,,,,http://dx.doi.org/10.5771/0943-7444-2009-2-3-87,http://dx.doi.org/10.5771/0943-7444-2009-2-3-87,,10.5771/0943-7444-2009-2-3-87,2893904640,,0,,0
